VESSEL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,FLAG,Unnamed: 7,OWNERSHIP,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,DESTINATION,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
9535943,WINTON T128,Aggregates Carrier,1467,975,2003,Panama,,Winton Enterprises Ltd,Hong Kong,Winton Enterprises Ltd,Winton Enterprises Ltd,Hong Kong,Chittagong,Bangladesh,2022-06-01 00:00:00,,
7125861,DRAGON,Passenger/Cruise,18455,10300,1972,St Kitts & Nevis,Panama,Hopewin Ship Management,Hong Kong ,Hopewin Ship Management,Hopewin Ship Management,Hong Kong ,Gadani,Pakistan,2022-01-01 00:00:00,,
8112744,RIDLEY,Research Survey Vessel,1241,1292,1981,Comoros,Marshall Islands,Ho Choi Marine Ltd,"Hong Kong, China",Ho Choi Marine Ltd,Ho Choi Marine Ltd,Marshall Islands,Alang,India,2022-07-01 00:00:00,,
7383009,HRAFN,Fishing Vessel,601,,1974,Iceland,,Thorbjorn Fiskanes hf,Iceland,Thorbjorn Fiskanes hf,Thorbjorn Fiskanes hf,Iceland,Ghent,Belgium,2022-05-01 00:00:00,,
7511539,KLAKKUR,Fishing Vessel,744,,1977,Iceland,,Tjaldtangi ehf,Iceland,Tjaldtangi ehf,Tjaldtangi ehf,Iceland,Ghent,Belgium,2022-10-01 00:00:00,,
8754683,ABA V,"Drilling Rig, jack up",5250,6546,1973,St Kitts & Nevis,Panama,Aban Offshore Ltd,India,Aban Offshore Ltd,Aban Offshore Ltd,India,Alang,India,2022-05-01 00:00:00,,
7411521,ABA I,Drilling Ship,12386,11148,1976,St Kitts & Nevis,Bahamas,Aban Offshore Ltd,India,Aban Singapore Pte Ltd,Aban Abraham Pte Ltd,Singapore,Alang,India,2022-08-01 00:00:00,,
8752518,ABA,"Drilling Rig, jack up",6173,6237,1982,St Kitts & Nevis,Mongolia,Aban Offshore Ltd,India,Aban Offshore Ltd,Aban Offshore Ltd,India,Alang,India,2022-09-01 00:00:00,,
8753407,ABA IV,"Drilling Rig, jack up",4735,7926,1975,St Kitts & Nevis,Mongolia,Aban Offshore Ltd,India,Aban Offshore Ltd,Aban Offshore Ltd,India,Alang,India,2022-10-01 00:00:00,,
8308458,ALBATROSS 01,Anchor Handling Tug Supply,1310,1275,1984,India,,Albatross Marine Services,India,Albatross Shipping Agencies,Albatross Shipping Agencies,India,Alang,India,2022-09-01 00:00:00,,
9082087,NAND APARNA,General Cargo Ship,1478,797,1992,India,,Arkay Sea Logistics Ltd,India,Arkay Sea Logistics Ltd,Simcement Pvt Ltd,India,Alang,India,2022-03-01 00:00:00,,
8407008,ENERGY 2,Platform Supply Ship,2562,1749,1985,Palau,Tuvalu,Hind Offshore Pvt Ltd,India,Asiana Offshore Pte Ltd,Asiana Offshore Pte Ltd,Singapore,Alang,India,2022-01-01 00:00:00,,
8818283,BUMBLEBEE 3,"Hopper Barge, non propelled",1435,711,1989,India,,Ocean Sparkle Ltd,India,Ocean Sparkle Ltd,Ocean Sparkle Ltd,India,Chittagong,Bangladesh,2022-01-01 00:00:00,,
8318233,NOVE,Anchor Handling Tug Supply,1147,1144,1991,St Kitts & Nevis,,Papaa Shipping Pvt Ltd,India,Papaa Shipping Pvt Ltd,Durmast Enterprises Ltd,Seychelles,Alang,India,2022-01-01 00:00:00,,
9219410,SERENITY,Platform Supply Ship,2594,2828,1999,St Kitts & Nevis,,SALS Shipping Pvt Ltd,India,SALS Shipping Pvt Ltd,Riya Shipping Corporation,Singapore,Alang,India,2022-11-01 00:00:00,,
9203332,PERFECT,Chemical/Products Tanker,7375,4235,1999,St Kitts & Nevis,India,Seven Islands Shipping Ltd,India,Seven Islands Shipping Ltd,Seven Islands Shipping Ltd,India,Alang,India,2022-02-01 00:00:00,,
9192741,ARMONY,Chemical/Products Tanker,23843,8356,1999,Gabon,India,Seven Islands Shipping Ltd,India,Seven Islands Shipping Ltd,Seven Islands Shipping Ltd,India,Gadani,Pakistan,2022-04-01 00:00:00,,
8015659,VIGHNHARTA,"Bulk Carrier, Self-discharging",40504,14396,1982,India,,Sulog Transshipment Services,India,Sulog Transshipment Services,Sulog Transshipment Services,India,Chittagong,Bangladesh,2022-08-01 00:00:00,,
9549554,TAG-8,Platform Supply Ship,2369,2092,2009,St Kitts & Nevis,India,Tag Offshore Ltd,India,Tag Offshore Ltd,Tag Offshore Ltd,India,Alang,India,2022-01-01 00:00:00,,
9378993,TAG-5,Anchor Handling Tug Supply,1904,1764,2009,St Kitts & Nevis,India,Tag Offshore Ltd,India,Tag Offshore Ltd,Tag Offshore Ltd,India,Alang,India,2022-03-01 00:00:00,,
9428554,TAG-4,Anchor Handling Tug Supply,1922,1803,2009,St Kitts & Nevis,India,Tag Offshore Ltd,India,Tag Offshore Ltd,Tag Offshore Ltd,India,Alang,India,2022-03-01 00:00:00,,
9641716,TAG 6,Anchor Handling Tug Supply,2360,2241,2012,India,,Tag Offshore Ltd,India,Tag Offshore Ltd,Tag Offshore Ltd,India,Alang,India,2022-04-01 00:00:00,,
9428580,BRAVE,Anchor Handling Tug Supply,1922,1810,2009,St Kitts & Nevis,India,Tirupati Vessel Pvt Ltd,India,Tirupati Vessel Pvt Ltd,Tirupati Vessel Pvt Ltd,India,Alang,India,2022-02-01 00:00:00,,
9202596,MALAVIYA TEN,Anchor Handling Tug Supply,2100,1969,1999,India,,Tirupati Vessel Pvt Ltd,India,Tirupati Vessel Pvt Ltd,Tirupati Vessel Pvt Ltd,India,Alang,India,2022-08-01 00:00:00,,
7375856,MUTIARA PERSADA 1,Passenger/Ro-Ro Ship (Vehicles),9081,,1975,Indonesia,,Atosim Lampung Pelayaran PT,Indonesia,Atosim Lampung Pelayaran PT,Atosim Lampung Pelayaran PT,Indonesia,Bojonegara,Indonesia,2022-01-01 00:00:00,,
2561242,SS3,Work/Repair Vessel,6176,4398,1985,St Kitts & Nevis,Panama,Bayu Maritim Berkah PT,Indonesia,Bayu Maritim Berkah PT,Morrison Marine Services SA,Panama,Alang,India,2022-04-01 00:00:00,,
8604515,BERKAH 36,Bulk Carrier,17265,6565,1986,Gabon,Indonesia,Berkah Setanggi Timur,Indonesia,Berkah Setanggi Timur,Berkah Setanggi Timur,Indonesia,Chittagong,Bangladesh,2022-05-01 00:00:00,,
8820602,ST. KAMBRIA 3,Cement Carrier,773,,1988,Indonesia,,Bosowa Group,Indonesia,Lagaligo Lines PT,Lagaligo Lines PT,Indonesia,Bojonegara,Indonesia,2022-12-01 00:00:00,,
8703608,ST. KAMBRIA 2,Cement Carrier,949,,1987,Indonesia,,Bosowa Group,Indonesia,Lagaligo Lines PT,Lagaligo Lines PT,Indonesia,Surabaya,Indonesia,2022-12-01 00:00:00,,
9248837,PETROGARUDA,Crude Oil Tanker,62371,19016,2003,Indonesia,,Buana Lintas Lautan Tbk PT,Indonesia,Gemilang Bina Lintas Tirta PT,Pearl Maritime PT,Indonesia,Chittagong,Bangladesh,2022-03-01 00:00:00,,
9299343,KAPTEN CAROQ,Crude/Oil Products Tanker,61724,20015,2006,Marshall Islands,,Buana Lintas Lautan Tbk PT,Indonesia,Trafigura Maritime Ventures,Lavies Lease SA,Panama,Chittagong,Bangladesh,2022-03-01 00:00:00,,
9209295,PAPPY,Crude Oil Tanker,56239,15682,1999,Comoros,Indonesia,Buana Lintas Lautan Tbk PT,Indonesia,Buana Lintas Lautan Tbk PT,Buana Lintas Lautan Tbk PT,Indonesia,Chittagong,Bangladesh,2022-04-01 00:00:00,,
9299355,AQUA,Crude/Oil Products Tanker,61724,19699,2006,St Kitts & Nevis,Singapore,Buana Lintas Lautan Tbk PT,Indonesia,Sigma Tankers Inc,Aquanus Maritime Pte Ltd,Singapore,Gadani,Pakistan,2022-04-01 00:00:00,,
8604319,BHAITA PERKASA,General Cargo Ship,1160,,1986,Indonesia,,Cakra Bahana PT,Indonesia,Cakra Bahana PT,Cakra Bahana PT,Indonesia,Bojonegara,Indonesia,2022-10-01 00:00:00,,
7222607,DIVINE SUCCESS,Cement Carrier,13998,,1972,Indonesia,,Indobaruna Bulk Transport PT,Indonesia,Indobaruna Bulk Transport PT,Indobaruna Bulk Transport PT,Indonesia,Bojonegara,Indonesia,2021-09-01 00:00:00,,
6423436,CAESAR,Cement Carrier,4491,,1965,Indonesia,,Indobaruna Bulk Transport PT,Indonesia,Sekawan Intiperkasa,Sekawan Intiperkasa,Indonesia,Unknown,Indonesia,2022-01-01 00:00:00,,
8418916,REO,Chemical/Products Tanker,5306,2878,1985,St Kitts & Nevis,Indonesia,Margo Indonesia Service Tama,Indonesia,Margo Indonesia Service Tama,Margo Indonesia Service Tama,Indonesia,Alang,India,2022-04-01 00:00:00,,
8131128,NUSANTARA SEJATI,Vehicles Carrier,7956,3250,1984,Indonesia,,Nusantara Sejati,Indonesia,Putra Sejati,Putra Sejati,Indonesia,Surabaya,Indonesia,2022-03-01 00:00:00,,
9036143,NUR SALY II,Products Tanker,2644,,1991,Indonesia,,Pelayaran Magnitude Pratama,Indonesia,Pelayaran Magnitude Pratama,Pelayaran Magnitude Pratama,Indonesia,Surabaya,Indonesia,2022-04-01 00:00:00,,
9420382,SINAR AMBON,General Cargo Ship,3430,,2006,Indonesia,,Samudera Indonesia Tbk PT,Indonesia,Samudera Shipping Services PT,Samudera Shipping Services PT,Indonesia,Bojonegara,Indonesia,2022-04-01 00:00:00,,
7804651,STI - 3,General Cargo Ship,1222,,1978,Indonesia,,Sumatra Timur Indonesia,Indonesia,Sumatra Timur Indonesia,Sumatra Timur Indonesia,Indonesia,Jakarta,Indonesia,2022-07-01 00:00:00,,
8419465,ORAS,General Cargo Ship,3666,1879,1984,Gabon,Indonesia,Tanto Intim Line PT,Indonesia,Tanto Intim Line PT,Tanto Intim Line PT,Indonesia,Chittagong,Bangladesh,2022-09-01 00:00:00,,
7514074,EAGLE II,Products Tanker ,6041,2000,1976,Tanzania (Zanzibar),Iraq,Unknown,Iraq,Unknown,Unknown,Unknown,Gadani,Pakistan,2022-05-01 00:00:00,,
8816340,STAR 2,Products Tanker,3240,2126,1988,St Kitts & Nevis,,White Coast Shipping Inc,Iraq,White Coast Shipping Inc,Al Wid Marine Services Inc,Marshall Islands,Gadani,Pakistan,2022-02-01 00:00:00,,
8304816,THANOS,Anchor Handling Tug Supply,2686,2362,1985,Vanuatu,,Trade Credebt Ltd,Irish Republic,Hermes Maritime Services Pvt,Trade Credebt Ltd,Irish Republic,Chittagong,Bangladesh,2022-05-01 00:00:00,,
9197301,JARVIS,Anchor Handling Tug Supply,2235,2045,1998,Vanuatu,,Trade Credebt Ltd,Irish Republic,Hermes Maritime Services Pvt,Trade Credebt Ltd,Irish Republic,Alang,India,2022-06-01 00:00:00,,
7358573,OLD CLUB,Passenger/Cruise,16852,8700,1977,Sierra Leone,Panama,Mano Maritime Ltd,Israel,Mano Maritime Ltd,Mint Marine Ltd,Marshall Islands,Aliaga,Turkey,2022-07-01 00:00:00,,
9114969,SAPPER,Chemical/Products Tanker,9914,5503,1997,Panama,Italy,Finbeta SpA,Italy,Finbeta SpA,Finbeta SpA,Italy,Alang,India,2022-03-01 00:00:00,,
7406980,MASTER,Anchor Handling Tug Supply,1392,,1975,Mexico,,Micoperi SpA,Italy,Micoperi SpA,Micoperi SP SA de CV,Mexico,Aliaga,Turkey,2021-11-01 00:00:00,,
8758603,TORO,"Pipe layer Platform, semi submersible",31506,18592,1978,Bahamas,,SAIPEM SpA,Italy,SAIPEM Portugal Comercio,SAIPEM Portugal Comercio,Madeira,Aliaga,Turkey,2022-05-01 00:00:00,,
8502808,MIKASA,Passenger/Ro-Ro Ship (Vehicles),999,1435,1985,Belize,Japan,Iki Shogyo Kaihatsu KK,Japan,Iki Shogyo Kaihatsu KK,Iki Shogyo Kaihatsu KK,Japan,Chittagong,Bangladesh,2022-06-01 00:00:00,,
9020857,FOX,LPG Tanker,995,995,1992,Belize,Japan,Ikous Co Ltd,Japan,Ikous Co Ltd,Sea Grove Co Ltd,Japan,Chittagong,Bangladesh,2022-03-01 00:00:00,,
9165920,KAIREI,Research Survey Vessel,4517,,1997,Japan,,JAMSTEC,Japan,JAMSTEC,JAMSTEC,Japan,Kitakyushu,Japan,2022-02-01 00:00:00,,
9241669,CAPE ENTERPRISE,Bulk Carrier,92993,22043,2003,South Africa,,Kawasaki Kisen Kaisha Ltd,Japan,Kawasaki Kisen Kaisha Ltd,Water Front Shipping Pte Ltd,Singapore,Alang,India,2022-03-01 00:00:00,,
9058830,YUTOKU,LPG Tanker,998,1128,1992,Belize,Japan,Kumazawa Kaiun Co Ltd,Japan,Tahara Kisen KK,Tahara Kisen KK,Japan,Chittagong,Bangladesh,2022-08-01 00:00:00,,
9083976,SHINTANEGASHIMA,Ro-Ro Cargo Ship,1009,1525,1993,Belize,Japan,Kyodo Kumiai Kaiun,Japan,Kyodo Ferry Unyu YK,Kyodo Ferry Unyu YK,Japan,Chittagong,Bangladesh,2022-11-01 00:00:00,,
9006150,MAXIM,LPG Tanker,4429,2616,1992,Comoros,Liberia,Marubeni Corp,Japan,Unknown,M Gas Corp,Liberia,Alang,India,2022-07-01 00:00:00,,
8700474,JIN,Passenger/Cruise,23235,9949,1989,St Kitts & Nevis,Japan,Mitsubishi Logistics Corp,Japan,Mitsubishi Logistics Corp,Kakuta Co Ltd,Japan,Gadani,Pakistan,2022-01-01 00:00:00,,
9331476,VENTURE,"FPSO, Oil",83245,32081,2007,St Kitts & Nevis,Panama,Mitsui OSK Lines Ltd,Japan,Modec Inc,Stybarrow MV 16 BV,Netherlands,Alang,India,2022-05-01 00:00:00,,
9742053,HALCON TRADER,Chemical/Products Tanker,13061,6144,2016,Philippines,,Nisshin Shipping Co Ltd,Japan,Ultranav International SA,Ratu Shipping Co SA,Panama,Alang,India,2022-02-01 00:00:00,,
8921195,SONIC,Products Tanker,1493,1022,1990,Sierra Leone,Japan,Yokohama Yusosen KK,Japan,Yokohama Yusosen KK,Yokohama Yusosen KK,Japan,Chittagong,Bangladesh,2022-01-01 00:00:00,,
9141326,ORIENT 1,Bulk Carrier,75752,18138,1997,Liberia,Korea (South), Hahn & Co,Korea (South),H-Line Shipping Co Ltd,H-Line Shipping Co Ltd,Korea (South),Alang,India,2022-11-01 00:00:00,,
9066796,CHANG SUNG HO,Products Tanker,563,,1994,Korea (South),,Formarine Co Ltd,Korea (South),Formarine Co Ltd,Dowon Shipping Co Ltd,Korea (South),Busan,Korea (South),2022-05-01 00:00:00,,
9152569,NOAH HANA,Chemical/Products Tanker,1953,1364,1996,Korea (South),,Hana Marine Co Ltd,Korea (South),Hana Marine Co Ltd,Hana Marine Co Ltd,Korea (South),Busan,Korea (South),2022-01-01 00:00:00,,
8713952,FINE HANA,Chemical/Products Tanker,732,,1988,Korea (South),,Hana Marine Co Ltd,Korea (South),Hana Marine Co Ltd,Hana Marine Co Ltd,Korea (South),Busan,Korea (South),2022-05-01 00:00:00,,
9016466,ACE TRANSIA,Chemical/Products Tanker,739,614,1991,Korea (South),,Hana Marine Co Ltd,Korea (South),Hana Marine Co Ltd,Hana Marine Co Ltd,Korea (South),Busan,Korea (South),2022-07-01 00:00:00,,
9128556,REDPEARL,Passenger/Ro-Ro Ship (Vehicles),2878,3474,1995,Comoros,Korea (South),Hanil Express Co Ltd,Korea (South),Hanil Express Co Ltd,Hanil Express Co Ltd,Korea (South),Chittagong,Bangladesh,2022-11-01 00:00:00,,
8764535,H 1000,Pipe Layer Crane Vessel,12363,8623,1983,Panama,,Hyundai Heavy Industries,Korea (South),Hyundai Heavy Industries,Hyundai Heavy Industries,Korea (South),Gadani,Pakistan,2022-04-01 00:00:00,,
9036363,EIWA MARU 7,Chemical/Products Tanker,739,578,1992,Korea (South),,Keoyoung Shipping Co Ltd,Korea (South),Keoyoung Shipping Co Ltd,Keoyoung Shipping Co Ltd,Korea (South),Busan,Korea (South),2022-04-01 00:00:00,,
9062192,SKY ACE 3,Chemical/Products Tanker,741,581,1992,Korea (South),,Keoyoung Shipping Co Ltd,Korea (South),Keoyoung Shipping Co Ltd,Keoyoung Shipping Co Ltd,Korea (South),Busan,Korea (South),2022-09-01 00:00:00,,
9058517,SAEHAN CHEMSTAR,Chemical/Products Tanker,4969,2518,1992,Korea (South),,Saehan Marine Co Ltd,Korea (South),Saehan Marine Co Ltd,Saehan Marine Co Ltd,Korea (South),Alang,India,2022-01-01 00:00:00,,
9110066,NO. 1 SJ GAS,LPG Tanker,2931,1978,1994,Korea (South),,Sam Hyun,Korea (South),SJ Tanker Co Ltd,SJ Tanker Co Ltd,Korea (South),Alang,India,2022-04-01 00:00:00,,
9184574,MAR,Passenger/Ro-Ro Ship (Vehicles),13665,10800,1998,Niue,Korea (South),Sea World Express Ferry Co Ltd,Korea (South),Sea World Express Ferry Co Ltd,Sea World Express Ferry Co Ltd,Korea (South),Chittagong,Bangladesh,2022-10-01 00:00:00,,
9170951,ONENESS,Chemical/Products Tanker,5315,3214,1997,Korea (South),,Shipman Co Ltd,Korea (South),Shipman Co Ltd,Shipman Co Ltd,Korea (South),Alang,India,2022-04-01 00:00:00,,
9137595,ONSAN GAS,LPG Tanker,3529,2095,1995,Korea (South),,Smart Marine Co Ltd,Korea (South),E Marine Co Ltd,E Marine Co Ltd,Korea (South),Chittagong,Bangladesh,2022-07-01 00:00:00,,
9135779,SEOUL GAS,LPG Tanker,4248,3080,1999,Korea (South),,Smart Marine Co Ltd,Korea (South),E Marine Co Ltd,E Marine Co Ltd,Korea (South),Chittagong,Bangladesh,2022-07-01 00:00:00,,
9135341,TAECHANG PEARL,Products Tanker,749,,1996,Korea (South),,Tae Chang Shipping Co Ltd,Korea (South),Tae Chang Shipping Co Ltd,Tae Chang Shipping Co Ltd,Korea (South),Busan,Korea (South),2022-05-01 00:00:00,,
9118460,EASTERN EXCELLENCY,Chemical/Products Tanker,1998,,1994,Korea (South),,YM Shipping Co Ltd,Korea (South),YM Shipping Co Ltd,YM Shipping Co Ltd,Korea (South),Busan,Korea (South),2022-06-01 00:00:00,,
7303085,AZAB,Anchor Handling Tug Supply,861,870,1973,Panama,,Bahman Trading Corp,Kuwait,Bahman Shipping & Marine Serv,Bahman Trading Corp,Kuwait,Gadani,Pakistan,2022-09-01 00:00:00,,
8326450,CEMENT 1,"Cement Storage Barge, non propelled",39532,14738,1976,St Kitts & Nevis,Kuwait,Hilal Bulk,Kuwait,Hilal Bulk,Hilal Bulk,Kuwait,Alang,India,2022-05-01 00:00:00,,
6924882,ANTIGONE Z,Palletised Cargo Ship,1827,,1969,Panama,,Sea First International,Lithuania,Sea First International,AZ Shipping Co SA,Panama,Brest,France,2022-04-01 00:00:00,,
7128887,IAN,Passenger/Ro-Ro Ship (Vehicles),6748,,1972,Togo,Panama,Tnitsea Shipping LDA,Madeira,Tnitsea Shipping LDA,Tnitsea Shipping LDA,Madeira,Aliaga,Turkey,2022-04-01 00:00:00,,
8518182,RAFI,Anchor Handling Tug Supply,2463,2084,1986,St Kitts & Nevis,Malaysia,Asian Geos Sdn Bhd,Malaysia,Asian Geos Sdn Bhd,Asian Geos Sdn Bhd,Malaysia,Chittagong,Bangladesh,2022-01-01 00:00:00,,
7382885,JAVA ILLITHYIA,Pipe Layer,2685,2257,1974,Malaysia,,Asian Geos Sdn Bhd,Malaysia,Ageo Marine Sdn Bhd,Asian Geos Sdn Bhd,Malaysia,Chittagong,Bangladesh,2022-10-01 00:00:00,,
9228875,TIARA,Production Testing Vessel,8441,5612,2002,St Kitts & Nevis,Malaysia,BC Petroleum Sdn Bhd,Malaysia,BC Petroleum Sdn Bhd,BC Petroleum Sdn Bhd,Malaysia,Alang,India,2022-02-01 00:00:00,,
8710857,PISC,Passenger/Ro-Ro Ship (Vehicles),40053,16722,1990,St Kitts & Nevis,Bahamas,Genting Malaysia Bhd,Malaysia, Genting Cruise Lines,Star Pisces,Isle Of Man,Alang,India,2022-07-01 00:00:00,,
9008419,GEM,Passenger/Cruise,50764,22372,1992,St Kitts & Nevis,Bahamas,Genting Malaysia Bhd,Malaysia,Genting Cruise Lines,Ocean Dream Ltd-BAH,Bahamas,Alang,India,2022-11-01 00:00:00,,
9008421,ARIUS,Passenger/Cruise,51309,22727,1993,St Kitts & Nevis,,Genting Malaysia Bhd,Malaysia,Genting Cruise Lines,Superstar Aquarius Ltd,Bermuda,Alang,India,2022-11-01 00:00:00,,
9106247,MUHIBBAH PB16,Pontoon (Function Unknown),930,728,1994,Malaysia,,Muhibbah Engineering M Bhd,Malaysia,Muhibbah Engineering M Bhd,Muhibbah Engineering M Bhd,Malaysia,Chittagong,Bangladesh,2022-07-01 00:00:00,,
9277125,EMERALD I,Anchor Handling Tug Supply,2104,2133,2003,Panama,Malaysia,Perisai Petroleum Teknologi,Malaysia,Prince Marine Transport Serv,Prince Marine Transport Serv,India,Alang,India,2022-04-01 00:00:00,,
8771928,T-19,"Work/Maintenance Pontoon, non propelled",12031,7636,2010,Palau,Panama,Sapura Energy Bhd,Malaysia,Sapura Drilling S Pte Ltd,Sapura Drilling T-19 Ltd,Bermuda,Alang,India,2022-12-01 00:00:00,,
6806779,MINISTAR,LPG Tanker,963,842,1968,Malaysia,,Uni-Fleet Sdn Bhd,Malaysia,Uni-Fleet Sdn Bhd,Uni-Fleet Sdn Bhd,Malaysia,Chittagong,Bangladesh,2022-10-01 00:00:00,,
9252292,VS,Products Tanker,22184,9169,2003,Palau,Isle of Man,Valloeby Shipping Ltd,Malta,Handytankers K/S,Valloeby Riesa Ltd,Isle Of Man,Alang,India,2022-04-01 00:00:00,,
7712963,ALBARAKA III,Livestock Carrier,4182,1963,1978,Togo,,Al Rizq Shipping & Livestock,Marshall Islands,Al Rizq Shipping & Livestock,Al Rizq Shipping & Livestock,Marshall Islands,Alang,India,2022-03-01 00:00:00,,
9191773,KINGSWAY,Chemical/Products Tanker,5827,3058,1998,Unknown,,Cosmos Oil Trade Co Ltd,Marshall Islands,Cosmos Oil Trade Co Ltd,Cosmos Oil Trade Co Ltd,Marshall Islands,Busan,Korea (South),2022-02-01 00:00:00,,
5055531,PAN III,Bunkering Tanker (Oil),1962,350,1962,Togo,Unknown,Laura Maritime Ltd,Marshall Islands,Laura Maritime Ltd,Laura Maritime Ltd,Marshall Islands,Aliaga,Turkey,2022-05-01 00:00:00,,
7347536,DELPHIN,Passenger/Cruise,16214,8504,1975,Bahamas,,Vishal Cruises Pvt Ltd,Mauritius,Ship Management Ltd-CRT,Vishal Cruises Pvt Ltd,Mauritius,Aliaga,Turkey,2022-04-01 00:00:00,,
8755687,SONORA,"Drilling Rig, jack up",4492,,1979,Mexico,,Compania Perforadora Mexico SA,Mexico,Compania Perforadora Mexico SA,Compania Perforadora Mexico SA,Mexico,Alvarado,Mexico,2022-06-01 00:00:00,,
7110000,JOSE FERNANDA,Cement Carrier,1725,,1972,Panama,,Gremex Shipping SA de CV,Mexico,Gremex Shipping SA de CV,Etolia Shipping Operators SA,Panama,Colon,Panama,2022-01-01 00:00:00,,
9056179,MORGENSTER,Fishing Vessel,546,,1993,Netherlands,,Bakker PP,Netherlands,Bakker PP,Bakker en Zonen Rederij BV,Netherlands,Ghent,Belgium,2022-10-01 00:00:00,,
8121434,BOKA INSTALLER,Sheerlegs Pontoon,1992,1690,1982,Germany,,Boskalis Westminster NV,Netherlands,Boskalis Offshore Subops GmbH,Boskalis Offshore Subops GmbH,Germany,Ghent,Belgium,2022-11-01 00:00:00,,
9261152,FUGRO ADVENTURER,Offshore Support Vessel,1708,,2002,Panama,,Fugro NV,Netherlands,Fugro Survey Middle East Ltd,Semeru Shipping BV,Netherlands,Aliaga,Turkey,2022-01-01 00:00:00,,
8207458,VOS SUPPORTER,Standby Safety Vessel,680,,1983,United Kingdom,,Vroon Offshore BV,Netherlands,Vroon Offshore Services Ltd,Offshore Support Vessels VI,United Kingdom,Leith,United Kingdom,2022-03-01 00:00:00,,
8211887,VOS DEFENDER,Standby Safety Vessel,680,,1983,United Kingdom,,Vroon Offshore BV,Netherlands,Vroon Offshore Services Ltd,Offshore Support Vessels VI,United Kingdom,Leith,United Kingdom,2022-03-01 00:00:00,,
7392907,LIDA,General Cargo Ship,992,,1974,Antigua & Barbuda,,WIND BV,Netherlands,WIND BV,Lida Shipping BV,Netherlands,Bilbao,Spain,2022-04-01 00:00:00,,
9210907,DEBO,Chemical/Products Tanker,24099,9929,2002,Tanzania,Liberia,Stallionaire Shipping & Marine,Nigeria,Finneke Shipping Ltd,Stallionaire Nigeria Ltd,Nigeria,Alang,India,2022-04-01 00:00:00,,
8105480,WILHUNTER,"Drilling Rig, semi Submersible",14504,,1983,Vanuatu,,AWilhelmsen AS,Norway,Awilco Drilling Ltd,Wilphoenix UK Ltd,United Kingdom,Aliaga,Turkey,2022-07-01 00:00:00,,
7804998,STRYN,Passenger/Ro-Ro Ship (Vehicles),996,,1979,Norway,,Fjord1 ASA,Norway,Fjord1 ASA,Fjord1 ASA,Norway,Stokksund,Norway,2021-12-01 00:00:00,,
8119596,SAR RANGER,Anchor Handling Tug Supply,1502,,1982,Norway (Nis),,Hoyland Offshore AS,Norway,Hoyland Offshore AS,SAR Offshore  AS,Norway,Esbjerg,Denmark,2022-03-01 00:00:00,,
4907488,KARMOY,Minehunter,917,,1995,Norway,,Norway Govt,Norway,Norway Govt Navy,Norway Govt Navy,Norway,Hanoytangen,Norway,2022-06-01 00:00:00,,
4907517,ALTA,Minehunter,917,,1996,Norway,,Norway Govt,Norway,Norway Govt Navy,Norway Govt Navy,Norway,Hanoytangen,Norway,2022-06-01 00:00:00,,
9047491,BOW FLOWER,Chemical/Products Tanker,23197,11277,1994,Marshall Islands,,Odfjell SE,Norway,Odfjell Tankers AS,Odfjell Chemical Tankers AS,Norway,Alang,India,2022-04-01 00:00:00,,
9043079,SW EMERALD,Research Survey Vessel,4546,,1992,Panama,,Shearwater Geoservices Holding,Norway,Reflection Marine UK Ltd,Shearwater Geoservices Assets,Norway,Aliaga,Turkey,2022-04-01 00:00:00,,
9176292,SW EAGLE,Research Survey Vessel,10946,,1999,Panama,,Shearwater Geoservices Holding,Norway,Reflection Marine UK Ltd,Shearwater Geoservices Assets,Norway,Aliaga,Turkey,2022-06-01 00:00:00,,
9186675,FAR SOVEREIGN,Anchor Handling Tug Supply,4418,,1999,Norway (Nis),,Solstad Offshore ASA,Norway,Farstad Shipping AS,Farstad Supply AS,Norway,Ulsteinvik,Norway,2022-02-01 00:00:00,,
9121053,NORMAND NEPTUN,Anchor Handling Tug Supply,3664,,1996,Norway,,Solstad Offshore ASA,Norway,Solstad Shipping AS,Solstad Rederi AS,Norway,Ulsteinvik,Norway,2022-04-01 00:00:00,,
7705049,GECO BLUEFIN,Research Survey Vessel,4716,,1980,Panama,,Volstad Shipping AS,Norway,WesternGeco Fleet Management,Volstad Subsea AS,Norway,Stokksund,Norway,2022-01-01 00:00:00,,
8004076,ISRAR 1,Fishing Vessel,536,470,1980,Oman,,Starlight LLC,Oman,Starlight LLC,Starlight LLC,Oman,Gadani,Pakistan,2022-01-01 00:00:00,,
8304634,WALRUS,Salvage Ship,501,,1984,Unknown,,Intimo International Inc,Palau,Intimo International Inc,Intimo International Inc,Palau,Las Palmas,Canary Islands,2022-03-01 00:00:00,,
8205319,COOL ASTER,Refrigerated Cargo Ship,3955,2322,1984,Unknown,Panama,Apollo Offshore Marine Corp,Panama,Apollo Offshore Marine Corp,Apollo Offshore Marine Corp,Panama,Aliaga,Turkey,2022-07-01 00:00:00,,
9116278,GANGWON 1,Passenger/Ro-Ro Ship (Vehicles),20278,11253,1996,Comoros,Panama,PCF Line SA,Panama,PCF Line SA,PCF Line SA,Panama,Chittagong,Bangladesh,2022-09-01 00:00:00,,
