VESSEL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,FLAG,Unnamed: 7,OWNERSHIP,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,DESTINATION,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
Harrier,8730479,Barge Carrier,38282,21204,1989,Palau,Comoros,Eide Group,Norway,Eide Marine Services AS,Eide Marine Services AS,Norway,Aliaga,Turkey,2018-08-01 00:00:00,,
Sks Torrens,9161273,Ore/Bulk/Oil Carrier,63515,18321,1999,Norway (Nis),,KGJS AS,Norway,SKS Tankers Holding AS,SKS OBO & Tankers AS,Norway,Alang,India,2018-10-01 00:00:00,,
Arca,9060285,Container Ship,16915,6913,1994,Liberia,,Atlantica Shipping AS,Norway,MCC Transport Singapore Pte,Arca Shipping AS,Norway,Chittagong,Bangladesh,2018-11-01 00:00:00,,
Grind,8507212,Open Hatch Cargo Ship,27972,11635,1986,Niue,,Westfal-Larsen & Co AS,Norway,Saga Welco AS,Masterbulk Pte Ltd,Singapore,Alang,India,2018-11-01 00:00:00,,
Ranger,8507200,Open Hatch Cargo Ship,27972,11635,1986,Niue,Singapore,Westfal-Larsen & Co AS,Norway,Saga Welco AS,Masterbulk Pte Ltd,Singapore,Alang,India,2018-11-01 00:00:00,,
Sks Trinity,9161285,Ore/Bulk/Oil Carrier,63515,18689,1999,Norway (Nis),,KGJS AS,Norway,SKS Tankers Holding AS,SKS OBO & Tankers AS,Norway,Alang,India,2018-11-01 00:00:00,,
Altus Exertus,7909463,Diving Support Ship,3080,2683,1980,Liberia,,Kewa Invest AS,Norway,Altus Subsea II AS,Altus Subsea II AS,Norway,Alang,India,2018-12-01 00:00:00,,
Yip,9161443,Container Ship,4151,2254,1996,Comoros,Sierra Leone,Terra-Marine Ship Management (Private) Limited,Pakistan,Ocean Grow Intl Shipmgmt,Long Xun Shipping HK Co Ltd,Hong Kong,Chittagong,Bangladesh,2018-08-01 00:00:00,,
Nadine,8900878,Tanker,2187,1338,1989,Unknown,,United Power Marine International Incorporated,Panama,  Unknown,  Unknown,  Unknown,Alang,India,2018-02-01 00:00:00,,
Fara 1,7708962,Tanker,2697,1811,1978,St Kitts & Nevis,,Fara Shipping S.A.,Panama,Penta Ocean Ship Management,Fara Shipping SA,Panama,Alang,India,2018-03-01 00:00:00,,
Puma,7621504,Tug,740,,1978,Tanzania,,International Ships Trading Incorporated,Panama,International Ships Trading,International Ships Trading,Panama,Aliaga,Turkey,2018-06-01 00:00:00,,
Castor,8311510,General Cargo,2127,,1983,Panama,,Bright Sunset Company S.A.,Panama,Bright Sunset Co SA,Bright Sunset Co SA,Panama,Aliaga,Turkey,2018-10-01 00:00:00,,
Baruc,8818805,Liquefied Gas Tanker,4691,2761,1991,Panama,,Transgas Shipping Lines SAC,Peru,Transgas Shipping Lines SAC,Gastanker Investment Corp,Panama,Alang,India,2018-05-01 00:00:00,,
Santa Clara B,8417261,Liquefied Gas Tanker,7581,4633,1985,Peru,,Transgas Shipping Lines SAC,Peru,Transgas Shipping Lines SAC,Transgas Shipping Lines SAC,Peru,Alang,India,2018-07-01 00:00:00,,
Zorritos,8623937,Tanker,18641,9540,1986,Panama,Peru,Government of Peru,Peru,Servicio Naviera Peru,Banco Continental BBVA,Peru,Unknown,Ecuador,2018-08-01 00:00:00,,
Bay,7326609,Passenger/Roro Cargo/Ferry,12668,7451,1973,Palau,Philippines,Carlos A Gothong Lines Inc,Philippines,Carlos A Gothong Lines Inc,Carlos A Gothong Lines Inc,Philippines,Alang,India,2018-11-01 00:00:00,,
West Ocean 15,8322105,General Cargo,4033,2483,1985,Mongolia,,Oceanic Container Lines Inc,Philippines,Oceanic Container Lines Inc,Oceanic Container Lines Inc,Philippines,Chittagong,Bangladesh,2018-11-01 00:00:00,,
Porto,6419057,Passenger,5888,,1965,Portugal (Mar),,Cale SGPS SA,Portugal,SCMA,Coral Cruises Transportes,Portugal,Aliaga,Turkey,2018-11-01 00:00:00,,
Shinano Maru,7396989,Tug,603,638,1974,Qatar,,MFH Company,Qatar,MFH,Shinano Maru Co,Qatar,Alang,India,2018-10-01 00:00:00,,
Atlantic Plata I,8752506,"Platform, Jack-Up (Self-Elev.)",5353,14462,1981,Unknown,,Gulf Drilling International Limited,Qatar,Silver Maritime Pte Ltd,Silver Maritime Pte Ltd,Singapore,Alang,India,2018-11-01 00:00:00,,
An African,8014942,Bulk Carrier,6509,3205,1981,Togo,,Johar Group of Companies,Romania,Diamond Maritime JLT,Diamond Maritime JLT,United Arab Emirates,Gadani,Pakistan,2018-07-01 00:00:00,,
Nataly,8915794,Tanker,77537,20624,1993,Russia,,Murmansk Shipping Co,Russia,Murmansk Shipping Co,Murmansk Shipping Co,Russia,Chittagong,Bangladesh,2017-12-01 00:00:00,,
Kapitan Sergiyevskiy,7941849,Container Ship,5333,4215,1981,Russia,,FESCO,Russia,FESCO,FESCO,Russia,Chittagong,Bangladesh,2018-01-01 00:00:00,,
Rey,8723373,Refrigerated Cgo/Fish Carrier,6665,4636,1987,Comoros,Russia,Euphrates Co Ltd,Russia,Euphrates Co Ltd,Euphrates Co Ltd,Russia,Alang,India,2018-01-01 00:00:00,,
Rida,8623925,Refrigerated Cgo/Fish Carrier,6665,4595,1986,Comoros,Russia,Euphrates Co Ltd,Russia,Euphrates Co Ltd,Euphrates Co Ltd,Russia,Alang,India,2018-01-01 00:00:00,,
Aksioma,8923727,Tanker,824,681,1972,Russia,,Sakhalin Oil Line,Russia,Akvatoriya,Akvatoriya,Russia,Vladivostok,Russia,2018-02-01 00:00:00,,
Baltic Meadow,8520501,Refrigerated Cargo,10298,5985,1986,St Vincent & The Grenadines,,OOO Baltic Shipping (Baltic Reefers),Russia,Baltic Reefers Ltd,Bayshore Business Inc,Panama,Alang,India,2018-02-01 00:00:00,,
Cyber,7721237,Bulk Carrier,16257,8477,1979,Palau,Russia,Murmansk Shipping Co,Russia,Murmansk Shipping Co,Murmansk Shipping Co,Russia,Alang,India,2018-02-01 00:00:00,,
Gibraltar,7642663,Refrigerated Cgo/Fish Carrier,13485,8064,1977,Russia,,Baltiyskiy Briz Limited,Russia,Baltiyskiy Briz Ltd,Baltiyskiy Briz Ltd,Russia,Alang,India,2018-02-01 00:00:00,,
Kola,8208335,Tanker,37581,12652,1983,Comoros,,Commodity Service Co Ltd,Russia,Commodity Service Co Ltd,Delamar Co Corp,Russia,Chittagong,Bangladesh,2018-02-01 00:00:00,,
Odyssey,8214401,Roro Cargo,7947,4095,1984,Niue,Russia,Poseidon-Shipping Co Ltd,Russia,Poseidon-Shipping Co Ltd,Odyssey-Shipping Co Ltd,Russia,Chittagong,Bangladesh,2018-02-01 00:00:00,,
Stars,9180267,Tanker,56076,16392,1999,Liberia,,SOVCOMFLOT,Russia,PDVSA,Dainford Navigation Inc,Liberia,Chittagong,Bangladesh,2018-02-01 00:00:00,,
Oban,9180279,Tanker,56076,16280,2000,Palau,Liberia,SOVCOMFLOT,Russia,SCF Management Services Dubai,Vizelle Maritime SA,Liberia,Chittagong,Bangladesh,2018-03-01 00:00:00,,
Symeon Iii,9165530,Tanker,56076,16289,1998,Comoros,Liberia,SOVCOMFLOT,Russia,PDVSA,Straits Shipholding Corp,Liberia,Chittagong,Bangladesh,2018-03-01 00:00:00,,
Baltic Moon,8520513,Refrigerated Cargo,10298,5884,1987,St Vincent & The Grenadines,,OOO Baltic Shipping (Baltic Reefers),Russia,Baltic Reefers Ltd,MT Shipping Ltd,"Virgin Islands, British",Chittagong,Bangladesh,2018-04-01 00:00:00,,
Baltic Pilgrim,9016662,Refrigerated Cargo,10381,6337,1992,Liberia,,OOO Baltic Shipping (Baltic Reefers),Russia,Baltic Reefers Ltd,Vistra Business Corp,Panama,Alang,India,2018-04-01 00:00:00,,
Guna,8847818,Tanker,884,658,1972,Togo,Russia,Dilmas Co Ltd,Russia,Dilmas Co Ltd,Dilmas Co Ltd,Russia,Chittagong,Bangladesh,2018-04-01 00:00:00,,
Heather Sea,7391317,Research,3804,,1975,Russia,,Chernomorskiye Skorostnye Linii L/C,Russia,MorSpecFlot LLC,MorSpecFlot LLC,Russia,Aliaga,Turkey,2018-04-01 00:00:00,,
Mekhanik Tyulenev,8904446,General Cargo,2489,1556,1992,Russia,,Northern Shipping Co,Russia,Northern Shipping Co,Northern Shipping Co,Russia,Aliaga,Turkey,2018-04-01 00:00:00,,
S Scow,9166390,Tanker,56076,16321,1998,Palau,Liberia,SOVCOMFLOT,Russia,SCF Management Services Dubai,Vital Shipping Corp,Liberia,Chittagong,Bangladesh,2018-04-01 00:00:00,,
San Diego,8421200,Refrigerated Cgo/Fish Carrier,12383,7209,1984,Comoros,Russia,Euphrates Co Ltd,Russia,Euphrates Co Ltd,Euphrates Co Ltd,Russia,Chittagong,Bangladesh,2018-04-01 00:00:00,,
Tsarevskiy,8203218,Russia,943,924,1983,Russia,,LUKoil JSC,Russia,Global-Flot OOO,Global-Flot OOO,Russia,Unknown,Russia,2018-04-01 00:00:00,,
Volgoneft-59,8970926,Russia,3520,,1968,Russia,,Volgotanker Volzhski Oil Shpg,Russia,Volgotanker Volzhski Oil Shpg,Volgotanker Volzhski Oil Shpg,Russia,Tolyatti,Russia,2018-04-01 00:00:00,,
Kapitan Lapkin,8842595,Fishing,741,905,1991,Russia,,Kurilskiy Rybak JSC,Russia,Kurilskiy Rybak JSC,Kurilskiy Rybak JSC,Russia,Unknown,Unkwown,2018-05-01 00:00:00,,
Kapitan Naumov,7502083,Fishing,1104,1041,1976,Russia,,Murmanrybflot-2 JSC,Russia,Murmanrybflot-2 JSC,Murmanrybflot-2 JSC,Russia,Stokksund,Norway,2018-05-01 00:00:00,,
Baltic Pride,8819213,Refrigerated Cargo,10368,6263,1989,Liberia,,OOO Baltic Shipping (Baltic Reefers),Russia,Baltic Reefers Ltd,Ocean Property Management SA,Panama,Alang,India,2018-06-01 00:00:00,,
Niagara,8003905,Tanker,2780,1799,1981,Unknown,,Volgo-Don Shipping Agency Ltd,Russia,AzovTransTerminal Ltd,Volgo-Don Shipping Agency Ltd,Russia,Aliaga,Turkey,2018-06-01 00:00:00,,
Onegski,6600553,Hopper/Dredger,1944,,1966,Russia,,Northern Shipping Co,Russia,Northern Shipping Co,Northern Shipping Co,Russia,Aliaga,Turkey,2018-06-01 00:00:00,,
Vicount,7611212,Ore/Oil Carrier,2613,1509,1975,Russia,,Metship Ltd,Russia,Metship Ltd,Brandex Group Ltd,"Virgin Islands, British",Aliaga,Turkey,2018-06-01 00:00:00,,
Vorets,9186596,Tanker,59731,17710,1999,Palau,Liberia,SOVCOMFLOT,Russia,SCF Management Services Dubai,Glefi Shipping XXX Co Ltd,Liberia,Gadani,Pakistan,2018-06-01 00:00:00,,
Uk-Sea Vii,8603353,General Cargo,6395,4174,1988,Palau,Russia,Arkhangelsk River Port JSC,Russia,TK Nord Project LLC,Arkhangelsk River Port JSC,Russia,Gadani,Pakistan,2018-07-01 00:00:00,,
Mekhanik Fomin,8904381,General Cargo,2489,1556,1991,Russia,,Northern Shipping Co,Russia,Northern Shipping Co,Northern Shipping Co,Russia,Aliaga,Turkey,2018-08-01 00:00:00,,
Will,9412323,General Cargo,2987,,2006,Moldova,,Still Ltd,Russia,FST,Poseidon Shipping Ltd-Belize,Belize,Aliaga,Turkey,2018-08-01 00:00:00,,
Arkaim 7,7610098,Bulk Carrier,3980,2337,1978,Comoros,,Arkaim,Russia,Arkaim,Tenera Ltd,St Kitts & Nevis,Chittagong,Bangladesh,2018-10-01 00:00:00,,
Moma,8320638,Roro Cargo,4999,2500,1984,Togo,,Natie Shipping Company Limited,Russia,Navis Shipping LLC,Total Capital Solutions LP,United Kingdom,Chittagong,Bangladesh,2018-10-01 00:00:00,,
Oriental Express Ii,7506510,Tanker,638,,1976,Russia,,Vladivostok Transport,Russia,Vladivostok Transport,Vladivostok Transport,Russia,Unknown,Russia,2018-10-01 00:00:00,,
Arkaim-5,8121367,General Cargo,3222,1780,1982,Panama,,Arkaim,Russia,Arkaim,Tenera Ltd,St Kitts & Nevis,Chittagong,Bangladesh,2018-11-01 00:00:00,,
Myskhako,9083330,General Cargo,4991,2710,1993,Russia,,Safinat JSC,Russia,Interregional Transportation,Interregional Transportation,Russia,Unknown,Russia,2018-11-01 00:00:00,,
Araks,7228962,General Cargo,1374,1109,1972,Russia,,Russia Govt,Russia,Russia Govt Aux Service Fleet,Russia Govt Aux Service Fleet,Russia,Unknown,Russia,2018-12-01 00:00:00,,
Arkaim-3,8019318,General Cargo,3210,1767,1982,Togo,,Arkaim,Russia,Arkaim,Tenera Ltd,St Kitts & Nevis,Chittagong,Bangladesh,2018-12-01 00:00:00,,
Arkaim-4,8121252,General Cargo,3965,2369,1982,Panama,,Arkaim,Russia,Arkaim,Tenera Ltd,St Kitts & Nevis,Chittagong,Bangladesh,2018-12-01 00:00:00,,
Nika,8858219,General Cargo,2457,,1968,Tanzania,,Fos Shipping Management Ltd,Russia,Fos Shipping Management Ltd,Orion International SA,Liberia,Aliaga,Turkey,2018-12-01 00:00:00,,
Radhwa 4,8022779,Tug,567,,1981,Saudi Arabia,,Saudi Arabia Govt,Saudi Arabia,Saudi Arabia Govt,Saudi Arabia Govt Ports,Saudi Arabia,Unknown,Unknown,2018-02-01 00:00:00,,
Aster,9127708,Tanker,28433,9302,1996,Liberia,,Bakri Bunker Trading Co Ltd,Saudi Arabia,Bihar International Co Ltd,Seafoam Maritime Inc,Liberia,Chittagong,Bangladesh,2018-03-01 00:00:00,,
Al Anbariah,9066174,Tanker,52498,15933,1993,Saudi Arabia,,Bakri Bunker Trading Co Ltd,Saudi Arabia,Bihar International Co Ltd,Al Jibal International,Saudi Arabia,Chittagong,Bangladesh,2018-10-01 00:00:00,,
Clear Aurora,8208189,Tanker,5209,3259,1982,Comoros,Panama,Aviso Shipping Company Limited,Seychelles,Aviso Shipping Co Ltd,Aviso Shipping Co Ltd,Seychelles,Alang,India,2018-09-01 00:00:00,,
Morena,7721603,Fishing,3960,3385,1977,Unknown,,Novell Limited,Seychelles,Novell Ltd,Novell Ltd,Seychelles,Canarias,Spain,2018-11-01 00:00:00,,
8Onga Mercur,8755376,"Platform, Semi-Submersible",12660,12872,1989,Niue,Marshall Islands,Opus Offshore Pte Ltd,Singapore,Opus Offshore Pte Ltd,Opus Mercur Pte Ltd,Singapore,Chittagong,Bangladesh,2018-01-01 00:00:00,,
Theresa Dumai,8618889,Tanker,18453,9217,1991,Tuvalu,,Wilmar Ship Holdings Pte Ltd,Singapore,Raffles Shipmanagement Serv,Liliana Shipping Co Pte Ltd,Singapore,Alang,India,2018-01-01 00:00:00,,
Songa Venus,8755613,"Platform, Semi-Submersible",12088,13005,1975,Palau,Marshall Islands,Opus Offshore Pte Ltd,Singapore,Opus Offshore Pte Ltd,Opus Venus Pte Ltd,Singapore,Alang,India,2018-02-01 00:00:00,,
Brighten,9002594,Tanker,158475,40970,1993,Comoros,Marshall Islands,Southernpec (Singapore) Private Limited,Singapore,Southernpec Shipping Pte Ltd,Sea Mentor SA,Panama,Gadani,Pakistan,2018-05-01 00:00:00,,
S Synergy,7340617,Tug/Supply Ship (O.R.S.V.),1532,1602,1973,Palau,Malaysia,Amsbach Offshore Services Pte,Singapore,Amsbach Offshore Services Pte,Amsbach Offshore Services Pte,Singapore,Chittagong,Bangladesh,2018-05-01 00:00:00,,
Clover Pride,9192777,Tanker,23843,8369,1999,Panama,,Sameer Ships Pte Ltd,Singapore,Unico Marine DWC-LLC,Palm Spring Global Ltd,"Virgin Islands, British",Gadani,Pakistan,2018-07-01 00:00:00,,
Concord M,9116931,Tanker,156590,41508,1996,Cook Islands,,Sentek Marine & Trading Pte,Singapore,Sentek Marine & Trading Pte,Liang Fatt Shipping,Panama,Chittagong,Bangladesh,2018-08-01 00:00:00,,
Hika,9033969,Tanker,20200,7310,1994,Comoros,Panama,"
Asian Eternal Shipping Private Limited",Singapore,VALAF DMCC,Anmol Holdings Ltd,British Virgin Islands,Chittagong,Bangladesh,2018-09-01 00:00:00,,
Winning Brother,9105322,Bulk Carrier,93698,21189,1995,Panama,,Winning International Group,Singapore,Winning Shipping HK Co Ltd,Graceful Shipping SA,Panama,Chittagong,Bangladesh,2018-09-01 00:00:00,,
Giant,7349754,Pipelayer Crane Ship,34125,,1974,Palau,Panama,Ves Fair Marine Private Limited,Singapore,Vespac,Vespac,Singapore,Chittagong,Bangladesh,2018-10-01 00:00:00,,
Huatah-1,9566007,Tug,962,,2010,Niue,Singapore,PACC Offshore Services Holding,Singapore,Posh Fleet Services Pte Ltd,Semco Salvage IV Pte Ltd,Singapore,Chittagong,Bangladesh,2018-10-01 00:00:00,,
Star Concord,9052874,Tanker,52499,15925,1993,Comoros,Dominica,Xihe Holdings Pte Ltd,Singapore,Daichi Shipmanagement Pte Ltd,Xin Guang Shipping Pte Ltd,Singapore,Chittagong,Bangladesh,2018-10-01 00:00:00,,
Touyou Gou,1983417,Trans-Shipment Pontoon,5250,,1988,Niue,Japan,ASL Marine Holdings Ltd,Singapore,ASL Offshore & Marine Pte Ltd,ASL Offshore & Marine Pte Ltd,Singapore,Chittagong,Bangladesh,2018-10-01 00:00:00,,
X-Press,9159658,Container Ship,22039,8355,1998,Tuvalu,Egypt,X-Press Feeders,Singapore,X-Press Feeders,X-press Feeders Egypt for Shpg,Egypt,Gadani,Pakistan,2018-10-01 00:00:00,,
Aura,9009188,Container Ship,18487,6800,1992,Palau,Liberia,Continental Investment & Holdings Private Limited,Singapore,Continental Shipping Line Pte,Kyauk Phyu Star Pte Ltd,Liberia,Chittagong,Bangladesh,2018-11-01 00:00:00,,
Mala,9004255,Container Ship,14865,7050,1993,Palau,Liberia,Continental Investment & Holdings Private Limited,Singapore,Continental Shipping Line Pte,Malacca Star Pte Ltd,Liberia,Chittagong,Bangladesh,2018-11-01 00:00:00,,
Nusa,9005508,Liquefied Gas Tanker,11321,6903,1992,Panama,Indonesia,P.T. Jaya Prima Nusantara,Singapore,PACC Tanker Management Pte Ltd,Jaya Prima Nusantara PT,Indonesia,Alang,India,2018-11-01 00:00:00,,
Perplex,7305980,Drilling Ship,12398,14350,1973,Comoros,Singapore,Jasper Investments Ltd,Singapore,Jasper Drilling Pte Ltd,Jasper Explorer Pte Ltd,Singapore,Alang,India,2018-11-01 00:00:00,,
Kota Jelita,9130169,Container Ship,16252,7426,1997,Singapore,,Pacific International Lines,Singapore,Pacific International Lines,Pacific International Lines,Singapore,Chittagong,Bangladesh,2018-12-01 00:00:00,,
Thanlwin,9112806,Container Ship,14844,6547,1995,Palau,Liberia,Continental Shipping Line Pte,Singapore,MSC Mediterranean Shipping Co,Thanlwin Star Pte Ltd,Liberia,Chittagong,Bangladesh,2018-12-01 00:00:00,,
Vasi Sun,8917687,Container Ship,18000,7285,1990,Liberia,,Vasi Shipping Pte Ltd,Singapore,Vasi Shipping Pte Ltd,Vasi Sun Shipping Ltd,"Hong Kong, China",Chittagong,Bangladesh,2018-12-01 00:00:00,,
Anina,7023831,General Cargo,885,,1970,Unknown,,Petalan Shipping Company,South Africa,Frank's Shipping Agency Ltd,Frank's Shipping Agency Ltd,Grenada,Unknown,Grenada,2018-03-01 00:00:00,,
Cementos Cantabrico,7400443,Cement Carrier,3375,,1976,Spain (Csr),,Corporacion Masaveu SA,Spain,Ership SAU,Tudela Veguin,Spain,Bilbao,Spain,2018-07-01 00:00:00,,
Spabunker Sesentayuno,9120231,Tanker,1655,,1995,Togo,Spain,Boluda Corporacion Maritima SL,Spain,Boluda Tankers SA,Boluda Tankers SA,Spain,Aliaga,Turkey,2018-10-01 00:00:00,,
Alsadd,8405050,Tug/Supply Ship (O.R.S.V.),978,700,1984,St Kitts & Nevis,,Sea Shell Shipping & Marine Services Incorporated,St Kitts & Nevis,Noor Al Bahar Ship Charter LLC,Sea Shell Shipping & Marine,St Kitts & Nevis,Gadani,Pakistan,2018-04-01 00:00:00,,
Carib Palm,7623083,General Cargo,1467,,1977,Moldova,,Carib Coastal Marine Shipping Limited,St. Vincent & Grenadines,Carib Coastal Marine Shipping,Carib Coastal Marine Shipping,St Vincent & The Grenadines,Brest,France,2018-08-01 00:00:00,,
Nile,7818092,General Cargo,9874,5025,1979,Comoros,Sudan,Sudan Govt,Sudan,Sudan Shipping Line Ltd,Sudan Shipping Line Ltd,Sudan,Alang,India,2018-06-01 00:00:00,,
Aegean Breeze,8202367,Vehicles Carrier,29874,11973,1983,Singapore,,Wallenius Lines AB,Sweden,UECC,Wallenius Lines Singapore,Singapore,Aliaga,Turkey,2018-02-01 00:00:00,,
Asian Breeze,8202381,Vehicles Carrier,29874,11978,1983,Singapore,,Wallenius Lines AB,Sweden,UECC,Wallenius Lines Singapore,Singapore,Aliaga,Turkey,2018-04-01 00:00:00,,
Malmnes,8918631,Self-Unloading General Cargo,5883,2760,1993,Portugal (Mar),,Erik Thun AB,Sweden,Citadel Shipping,Erik Thun AB,Sweden,Aliaga,Turkey,2018-05-01 00:00:00,,
Stena Spirit,9208033,Shuttle Tanker,83120,24251,2001,Panama,Bahamas,Teekay Corp/Stena Bulk,Sweden,Teekay Shipping Norway AS,Stena Spirit LLC,Marshall Islands,Alang,India,2018-09-01 00:00:00,,
Silver Soul,8718706,Vehicles Carrier,42447,12396,1988,Panama,,Sallaum Group SA,Switzerland,Sallaum Lines DMCC,Sasco Line SA,Panama,Chittagong,Bangladesh,2018-04-01 00:00:00,,
Abdullatif.S,7304364,General Cargo,4932,2695,1973,Palau,,Ahmad Abdulrazzak Yamak,Syria,Rexincorp Bay Inc,Sea Breeze Shipping Ltd,United States Of America,Alang,India,2018-03-01 00:00:00,,
Somaya,8116960,General Cargo,8351,3800,1982,Tanzania,,Malah Maritime Services,Syria,Mallah Ship Management Co Ltd,Best Leaders International SA,Panama,Gadani,Pakistan,2018-05-01 00:00:00,,
Rasha-B,8113140,General Cargo,5868,2984,1984,Togo,,Rasha Shipping Ltd,Syria,Rasha Shipping Ltd,MB Mar Ltd SA,Panama,Gadani,Pakistan,2018-06-01 00:00:00,,
Mariner,8311388,Cement Carrier,10063,5333,1986,Comoros,Panama,Cheer Island Marine S.A.,Taiwan,Weltrans Marine Services Inc,Glory Cement Carrier Corp,Panama,Chittagong,Bangladesh,2018-02-01 00:00:00,,
Iceberg,8521804,Fish Carrier,12383,7125,1985,Comoros,Russia,Chuan-Chuan Yoo International Trade Limited,Taiwan,Scandi Navigation Pte Ltd,Scandi Navigation Pte Ltd,"Virgin Islands, British",Chittagong,Bangladesh,2018-03-01 00:00:00,,
Ocean Star,8105533,Tanker,3753,2162,1981,Sierra Leone,,Sino Chance Enterprise Incorporated,Taiwan,Honorable Fame Inc,Honorable Fame Inc,Seychelles,Jiangyin,China,2018-05-01 00:00:00,,
Shing,9149988,General Cargo,4265,,1996,Comoros,Belize,Homemay Enterprise Company Limited,Taiwan,Ocean Grow Intl Shipmgmt,Homemay Enterprise Co Ltd,Chinese Taipei,Chittagong,Bangladesh,2018-07-01 00:00:00,,
Zlata,8803381,Liquefied Gas/Chemical Tanker,7296,4486,1989,Panama,,First Steamship Co Ltd,Taiwan,First Steamship Co Ltd,Vertex Shipping SA,Panama,Alang,India,2018-11-01 00:00:00,,
Danai 5,8519473,Tanker,1358,979,1986,Thailand,,IRPC PCL,Thailand,Thai International Tankers Co,Thai Original Tankers Co Ltd,Thailand,Chittagong,Bangladesh,2018-02-01 00:00:00,,
Danai 8,8816467,Tanker,1121,838,1988,Thailand,,IRPC PCL,Thailand,Thai International Tankers Co,Thai International Tankers Co,Thailand,Chittagong,Bangladesh,2018-02-01 00:00:00,,
Danai 7,8808018,Tanker,998,699,1988,Thailand,,IRPC PCL,Thailand,Thai International Tankers Co,Thai Quality Tankers Co Ltd,Thailand,Chittagong,Bangladesh,2018-03-01 00:00:00,,
Kulsamut,9119438,General Cargo,8892,4507,1996,Thailand,,Gunkul Engineering Co Ltd,Thailand,Gunkul Trading & Agency Co Ltd,Kulnatee Co Ltd,Thailand,Chittagong,Bangladesh,2018-03-01 00:00:00,,
Danai 2,9066124,Tanker,989,729,1993,Thailand,,IRPC PCL,Thailand,Thai International Tankers Co,Thai Original Tankers Co Ltd,Thailand,Chittagong,Bangladesh,2018-04-01 00:00:00,,
Northern S,9183350,Tanker,149407,38565,1999,Palau,Thailand,Srithai Group,Thailand,Nathalin Shipping Pte Ltd,Srithai Capital Co Ltd,Thailand,Chittagong,Bangladesh,2018-04-01 00:00:00,,
Danai 6,9009774,Tanker,949,736,1990,Thailand,,IRPC PCL,Thailand,Thai International Tankers Co,Thai Quality Tankers Co Ltd,Thailand,Chittagong,Bangladesh,2018-05-01 00:00:00,,
Aim,8619118,Thailand,2518,1872,1987,Thailand,,PSV Supply Co Ltd,Thailand,Plawaan Management Co Ltd,PSV Supply Co Ltd,Thailand,Chittagong,Bangladesh,2018-06-01 00:00:00,,
A Star,9006605,Fso,156336,39757,1993,Palau,Thailand,Nathalin Co Ltd,Thailand,Nathalin Co Ltd,Prima Marine PCL,Thailand,Chittagong,Bangladesh,2018-09-01 00:00:00,,
R 1,7707346,Pontoon,5947,4662,1978,Palau,Singapore,Mermaid Maritime Public Limited Company,Thailand,Unknown,,,Alang,India,2018-10-01 00:00:00,,
R 2,7533408,Pontoon,7989,4795,1976,Palau,Thailand,Mermaid Maritime Public Limited Company,Thailand,MTR 2 Ltd,MTR 2 Ltd,Thailand,Alang,India,2018-10-01 00:00:00,,
Seavic Aremar,6908993,Refrigerated Cargo,2649,,1969,Thailand,,Seavic Food Industries Co Ltd,Thailand,Seavic Food Industries Co Ltd,Seavic Reefer Line Co Ltd,Thailand,Chittagong,Bangladesh,2018-10-01 00:00:00,,
Seavic Reefer,7724186,Refrigerated Cgo/Pallets Ca.,2305,,1979,Thailand,,Seavic Food Industries Co Ltd,Thailand,Seavic Reefer Line Co Ltd,Seavic Reefer Line Co Ltd,Thailand,Chittagong,Bangladesh,2018-10-01 00:00:00,,
Fido,6506305,Tanker,37166,14498,1965,Comoros,Panama,PA Resources Tunisia,Tunisia,PA Resources Tunisia,Hydrocarbure Tunisie el Biban,Tunisia,Gadani,Pakistan,2018-12-01 00:00:00,,
Erol Bey,9116955,Ore/Bulk/Oil Carrier,63515,18597,1996,Liberia,,Karadeniz Holding AS,Turkey,Karmarine Karadeniz Denizcilik,Karpowership Americas Co Ltd,Turkey,Chittagong,Bangladesh,2017-12-01 00:00:00,,
Aron,9118616,General Cargo,3410,,1995,Turkey,,Sukru Deniz,Turkey,Deniz-Ay Denizcilik,Deniz-Ay Denizcilik,Turkey,Aliaga,Turkey,2018-02-01 00:00:00,,
Efe Yagiz 3,7827366,General Cargo,1942,,1978,Turkey,,Efya Denizcilik Nakliye Sanayi,Turkey,Efya Denizcilik Nakliye Sanayi,Efya Denizcilik Nakliye Sanayi,Turkey,Aliaga,Turkey,2018-02-01 00:00:00,,
Ela Sultan,9133446,Ore/Bulk/Oil Carrier,63515,18365,1997,Liberia,,Karadeniz Holding AS,Turkey,Karmarine Karadeniz Denizcilik,Karpowership Orient Co Ltd,Marshall Islands,Chittagong,Bangladesh,2018-02-01 00:00:00,,
Datca,7833107,General Cargo,2457,1053,1980,Comoros,,Elit Denizcilik Sanayi,Turkey,Elit Denizcilik Sanayi,SIA Shipping Inc,Marshall Islands,Aliaga,Turkey,2018-03-01 00:00:00,,
Great,8506505,Bulk Carrier,17599,6939,1986,Turkey,,Ronesans Denizcilik Nakliyat Ticaret Limited Sirketi,Turkey,Gamma Denizcilik Nakliyat,Ronesans Denizcilik Nakliyat,Turkey,Gadani,Pakistan,2018-03-01 00:00:00,,
