VESSEL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,FLAG,Unnamed: 7,OWNERSHIP,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,DESTINATION,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
9235232,ALBA I,Bulk Carrier,40609,12587,2001,Liberia,,Stam Shipping SA,Greece,Stam Shipping SA,Granada Marine SA,Liberia,Chittagong,Bangladesh,2023-09-01 00:00:00,,
9148647,DUCK,Container Ship (Fully Cellular),16915,6961,1997,Comoros,Panama,Victoria Oceanway Ltd,Greece,Regional Container Lines PCL,Osier Holding SA,Liberia,Chittagong,Bangladesh,2023-11-01 00:00:00,,
8214023,DIAVLOS FORCE,Anchor Handling Tug Supply,1614,1740,1983,Panama,,Diavlos Maritime Co,Greece,Diavlos Salvage & Towage Ltd,Diavlos Force Ltd,Marshall Islands,Esbjerg,Denmark,2023-03-01 00:00:00,,
9227376,LISAA 1,Bulk Carrier,86734,22908,2002,Comoros,Liberia,Marmaras Navigation Ltd,Greece,Marmaras Navigation Ltd,Shane Marine Co,Liberia,Gadani,Pakistan,2023-01-01 00:00:00,,
9227388,WITTY,Bulk Carrier,86734,22908,2002,St Kitts & Nevis,Liberia,Marmaras Navigation Ltd,Greece,Marmaras Navigation Ltd,Forest Marine Co,Liberia,Gadani,Pakistan,2023-01-01 00:00:00,,
9122576,SOTIRIA,Bulk Carrier,39385,11584,1997,Liberia,,Larus SA,Greece,Larus SA,Sotiria Inc,Liberia,Gadani,Pakistan,2023-09-01 00:00:00,,
9207742,NIKO,Bulk Carrier,38530,9743,2000,St Kitts & Nevis,Cyprus,Ilios Shipping Co SA,Greece,Ilios Shipping Co SA,Heroic Village Shipping Ltd,Cyprus,Gadani,Pakistan,2023-10-01 00:00:00,,
8606733,KOUBIA,Fishing Vessel,1895,1780,1986,Unknown,Guinea,Sonit Sarl,Guinea,Sonit Peche SA,Sonit Peche SA,Guinea,Aliaga,Turkey,2023-10-01 00:00:00,,
7300992,ORION V,Livestock Carrier,3527,2482,1973,Unknown,Togo,Unknown,Honduras,Murr Shipping SA,FM Shipping SA,Honduras,Aliaga,Turkey,2023-02-01 00:00:00,,
9188477,MARITIME LIRA,Chemical/Products Tanker,29965,12258,1998,Marshall Islands,,IMC Holdings Ltd,Hong Kong,Aurora Tankers Management Pte,Lira Navigation Inc,Marshall Islands,Alang,India,2023-05-01 00:00:00,,
9065534,NERU,Refrigerated Cargo Ship,2839,1885,1992,St Kitts & Nevis,Kiribati,Unknown,Hong Kong,Fengrun Shipping Co Ltd,Max Step Shipping Ltd,Hong Kong,Alang,India,2023-07-01 00:00:00,,
9143673,MARITIME RIYAL,Chemical/Products Tanker,29956,12246,1998,Marshall Islands,,IMC Holdings Ltd,Hong Kong,Aurora Tankers Sdn Bhd,Riyal Navigation Inc,Marshall Islands,Alang,India,2023-09-01 00:00:00,,
9059121,HONGKONG,Container Ship (Fully Cellular),17138,7009,1993,St Kitts & Nevis,,Uniglobal Shipping Co Ltd,Hong Kong,Uniglobal Shipping Co Ltd,Uniglobal Shipping Co Ltd,Hong Kong,Alang,India,2023-10-01 00:00:00,,
1028358,HUA DA 606,General Cargo Ship,7748,3473,2005,Sierra Leone,China,Hong Kong King Sail Shipping,Hong Kong,Hong Kong King Sail Shipping,Hong Kong King Sail Shipping,Hong Kong,Alang,India,2023-10-01 00:00:00,,
9129366,SUN BULK,Bulk Carrier,18507,7554,1997,Panama,,Sunrise Ocean Shipping Co Ltd,Hong Kong,Sunrise Ocean Shipping Co Ltd,Kam Chau Shipping Ltd,Hong Kong,Chittagong,Bangladesh,2023-04-01 00:00:00,,
8214645,HAN,Refrigerated Cargo Ship,3321,2213,1982,St Kitts & Nevis,Panama,Shunhang International Shpg Co,Hong Kong,East Maritime Services Co Ltd,Shunhang International Shpg Co,Hong Kong,Chittagong,Bangladesh,2023-04-01 00:00:00,,
7432678,KAI HANG 3,Container Ship (Fully Cellular),8645,3906,1976,Sierra Leone,Panama,Shantou Ocean Transport,Hong Kong,Shantou Ocean Transport,Shantou Ocean Transport,Hong Kong,Chittagong,Bangladesh,2023-05-01 00:00:00,,
9084164,FU SHENG,Bulk Carrier,42869,10780,1994,Panama,,Fusheng Shipping Management,Hong Kong,Fusheng Shipping Management,Fusheng Shipping Management,Hong Kong,Chittagong,Bangladesh,2023-06-01 00:00:00,,
9074793,WELLWIN,Bulk Carrier,25676,8932,1995,Panama,,Well Harmony Shipping Ltd,Hong Kong,Well Harmony Shipping Ltd,Well Harmony Shipping Ltd,Hong Kong,Chittagong,Bangladesh,2023-07-01 00:00:00,,
8822583,VICTORY,Refrigerated Cargo Ship,5103,3045,1990,Gabon,Nauru,Li LA,Hong Kong,Fengrun Shipping Co Ltd,Fenghui Shipping Ltd,Hong Kong,Chittagong,Bangladesh,2023-07-01 00:00:00,,
9200031,HONG DA XIN 18,Container Ship (Fully Cellular),7970,3661,2000,Gabon,China,Ga Wing Logistics Ltd,Hong Kong,Ga Wing Logistics Ltd,Ga Wing Logistics Ltd,Hong Kong,Chittagong,Bangladesh,2023-07-01 00:00:00,,
9088639,JIL,Bulk Carrier,26092,7548,1994,St Kitts & Nevis,Panama,Jiyou Shipping Hong Kong Co,Hong Kong,Jiyou Shipping Hong Kong Co,Jiyou Shipping Hong Kong Co,Hong Kong,Chittagong,Bangladesh,2023-08-01 00:00:00,,
9128233,ZEN G,Bulk Carrier,38520,10750,1997,St Kitts & Nevis,Panama,Jun Teng Shipping Group Ltd,Hong Kong,Jun Teng Shipping Group Ltd,Jun Teng Shipping Group Ltd,Hong Kong,Chittagong,Bangladesh,2023-08-01 00:00:00,,
9074767,XIANG HE,General Cargo Ship (Open Hatch),25676,9016,1994,Gabon,,Xiang He Shipping Co Ltd,Hong Kong,Xiang He Shipping Co Ltd,Xiang He Shipping Co Ltd,Hong Kong,Chittagong,Bangladesh,2023-08-01 00:00:00,,
9101558,FINE STAR,Bulk Carrier,37821,9877,1995,Panama,,United Wealth Shipping Ltd,Hong Kong,United Wealth Shipping Ltd,United Wealth Shipping Ltd,Hong Kong,Chittagong,Bangladesh,2023-08-01 00:00:00,,
7811513,EXPRESS 6,Refrigerated Cargo Ship,2243,1265,1979,Mongolia,,Tian Heng Import Food Co,Hong Kong,Tian Heng Import Food Co,Tian Heng Import Food Co,Hong Kong,Chittagong,Bangladesh,2023-09-01 00:00:00,,
9067128,LONG,Refrigerated Cargo Ship,10203,5701,1993,St Kitts & Nevis,Panama,East Maritime Services Co Ltd,Hong Kong ,East Maritime Services Co Ltd,Yonghang International Shpg,Hong Kong ,Alang,India,2023-02-01 00:00:00,,
8921509,DE XIANG,Products Tanker,2998,1820,1990,Sierra Leone,,Hui Huang International Ltd,Hong Kong ,Hui Huang International Ltd,Hui Huang International Ltd,Hong Kong ,Chittagong,Bangladesh,2023-01-01 00:00:00,,
8523890,FU OCEAN,General Cargo Ship,6689,3532,1998,Sierra Leone,,Fuhai Shipping Ltd,Hong Kong ,Fuhai Shipping Ltd,Fu Ocean Co Ltd,Hong Kong ,Chittagong,Bangladesh,2023-01-01 00:00:00,,
8813611,BLUE OCEAN,Container Ship (Fully Cellular),9949,4361,1989,Sierra Leone,Hong Kong ,Moon Keung Shipping,Hong Kong ,Shanghai Jinjiang Shpg Group,Super Trophy Shipping HK,Hong Kong ,Chittagong,Bangladesh,2023-06-01 00:00:00,,
9083275,JAMILA,Bulk Carrier,26823,7765,1995,Comoros,Panama,Fujian Shipping Trading Co Ltd,Hong Kong ,Fujian Shipping Trading Co Ltd,Rudolph Marine Ltd,Marshall Islands,Gadani,Pakistan,2023-01-01 00:00:00,,
9108116,SEA WIN,Bulk Carrier,26062,7488,1996,Panama,,Shenglian International Ship,Hong Kong ,Shenglian International Ship,Sea Bridge Marine Ltd,Marshall Islands,Unknown,Unknown,2023-01-01 00:00:00,,
7302407,MULABERG,Fishing Vessel,819,,1973,Iceland,,Rammi hf,Iceland,Rammi hf,Rammi hf,Iceland,Ghent,Belgium,2023-11-01 00:00:00,,
5171189,ICE,Drilling Ship,15228,9646,1959,St Kitts & Nevis,Panama,Aban Offshore Ltd,India,Aban Offshore Ltd,Aban Offshore Ltd,India,Alang,India,2023-03-01 00:00:00,,
7932240,GERIMA,Diving Support Vessel,2208,1774,1981,Palau,Unknown,Halani Shipping Pvt Ltd,India,Halani Shipping Pvt Ltd,Halani International Ltd,St Vincent & The Grenadines,Alang,India,2023-05-01 00:00:00,,
9030400,SUDARSHAN,Offshore Support Vessel,2411,1762,1992,India,,Lilly Maritime Pvt Ltd,India,Lilly Maritime Pvt Ltd,Lilly Maritime Pvt Ltd,India,Alang,India,2023-05-01 00:00:00,,
8753421,PIT,"Drilling Rig, jack up",5760,6819,1981,St Kitts & Nevis,Panama,Focus Energy Ltd,India,Focus Offshore Services Pvt,SDP Services Ltd,India,Alang,India,2023-05-01 00:00:00,,
8358025,SCANLAY-1,Pipe Layer Crane Vessel,1531,1571,1982,India,,Essar Shipping Ltd,India,EquipTrans Logistics Pvt Ltd,Arkay Logistics Ltd,India,Alang,India,2023-05-01 00:00:00,,
8107098,HAL ANANT,Platform Supply Ship,4483,4092,1982,India,,HAL Offshore Ltd,India,HAL Offshore Ltd,HAL Offshore Ltd,India,Alang,India,2023-10-01 00:00:00,,
9214329,DEVA,Bulk Carrier,40523,12660,2000,Comoros,India,Apeejay Shipping Ltd,India,Apeejay Shipping Ltd,Apeejay Shipping Ltd,India,Alang,India,2023-11-01 00:00:00,,
9032666,SEAS,Products Tanker,25669,10061,1992,Comoros,Unknown,Marian Ship Mgmt & Consultancy,India,Marian Ship Mgmt & Consultancy,Great Sparkle Investments Ltd,"Hong Kong, China",Alang,India,2023-12-01 00:00:00,,
9209491,VIR,Bulk Carrier,38888,10540,2000,St Kitts & Nevis,India,ACS Marine Services Pvt Ltd,India,ACS Marine Services Pvt Ltd,ACS Marine Services Pvt Ltd,India,Chittagong,Bangladesh,2023-03-01 00:00:00,,
8914269,DAN,Container Ship (Fully Cellular),16731,6776,1990,Comoros,Indonesia,Meratus Line PT,Indonesia,Meratus Line PT,Meratus Line PT,Indonesia,Alang,India,2023-10-01 00:00:00,,
8419491,TANTO HARMONI,General Cargo Ship,3666,,1985,Indonesia,,Tanto Intim Line PT,Indonesia,Tanto Intim Line PT,Tanto Intim Line PT,Indonesia,Bojonegara,Indonesia,2023-12-01 00:00:00,,
9009152,LUMO,Bulk Carrier,25943,7987,1990,St Kitts & Nevis,Indonesia,Tanto Intim Line PT,Indonesia,Lumoso Pratama Line,Lumoso Pratama Line,Indonesia,Chittagong,Bangladesh,2023-01-01 00:00:00,,
8324270,SENTO,Container Ship (Fully Cellular),4870,2276,1984,St Kitts & Nevis,Indonesia,Tanto Intim Line PT,Indonesia,Tanto Intim Line PT,Tanto Intim Line PT,Indonesia,Chittagong,Bangladesh,2023-03-01 00:00:00,,
7916521,PI,"FPSO, Oil",37987,12100,1980,Comoros,Indonesia,Buana Lintas Lautan Tbk PT,Indonesia,Berlian Laju Tanker Tbk PT,Emerald Maritime,Indonesia,Chittagong,Bangladesh,2023-04-01 00:00:00,,
9151993,PABLO,Container Ship (Fully Cellular),18247,7362,2000,St Kitts & Nevis,Indonesia,Indonesia Govt,Indonesia,Djakarta Lloyd,Indonesia Govt Min Sea Comms,Indonesia,Chittagong,Bangladesh,2023-04-01 00:00:00,,
9106637,MERATUS MAKASSAR,Container Ship (Fully Cellular),11964,5455,1995,Niue,Indonesia,Meratus Line PT,Indonesia,Meratus Line PT,Mandiri Abadi Santosa PT,Indonesia,Chittagong,Bangladesh,2023-06-01 00:00:00,,
8613190,YONG SHENG 19,Products Tanker,1597,1052,1986,Sierra Leone,Fiji,Azer Enterprises Ltd,Indonesia,Azer Enterprises Ltd,Azer Enterprises Ltd,British Virgin Islands,Chittagong,Bangladesh,2023-09-01 00:00:00,,
8821113,MITRA KITA,General Cargo Ship,609,,1989,Indonesia,,Agus A,Indonesia,Agus A,Agus A,Indonesia,Surabaya,Indonesia,2023-06-01 00:00:00,,
8915316,GAS ASAHAN,LPG Tanker,2810,1770,1990,Indonesia,,Pelayaran Usahagas Elpindo,Indonesia,Pelayaran Usahagas Elpindo,Pelayaran Usahagas Elpindo,Indonesia,Surabaya,Indonesia,2023-07-01 00:00:00,,
8701296,CARAKA JAYA NIAGA III-4,General Cargo Ship,3256,1990,1990,Indonesia,,PELNI,Indonesia,PELNI,PELNI,Indonesia,Unknown,Indonesia,2023-01-01 00:00:00,,
7608215,DEWI SENTOSA,General Cargo Ship,1965,,1976,Indonesia,,Mandiri Sejahtera Abadi Line,Indonesia,Mandiri Sejahtera Abadi Line,Mandiri Sejahtera Abadi Line,Indonesia,Unknown,Indonesia,2023-07-01 00:00:00,,
8909460,AUGUSTA II,Crude/Oil Products Tanker,29506,9920,1991,Tanzania,Iran,Iran Shipping Lines,Iran,Rahbaran Omid Darya Ship Mgmt,Mosakhar Darya Shipping Co,Iran,Alang,India,2023-04-01 00:00:00,,
9115523,ASIAN BULK,Bulk Carrier,36615,9257,1996,Panama,,Enbarr Maritime DAC,Irish Republic,Hermes Maritime Services Pvt,Dylan Maritime 22 LLC,Cayman Islands,Alang,India,2023-07-01 00:00:00,,
8213940,AMEDEO MATACENA,Passenger/Ro-Ro Ship (Vehicles),8166,,1986,Unknown,,Amadeus SpA,Italy,Amadeus SpA,Amadeus SpA,Italy,Aliaga,Turkey,2023-02-01 00:00:00,,
9018488,HAKURU,Palletised Cargo Ship,5195,3954,1991,St Kitts & Nevis,Japan,NKK Corp,Japan,JFE Logistics Corp,JFE Logistics/Hamataka/Senba,Japan,Alang,India,2023-01-01 00:00:00,,
9163207,MSC NORA II,Container Ship (Fully Cellular),23984,10611,1999,Liberia,,Wakisaka Kaiun Co Ltd,Japan,MSC Mediterranean Shipping Co,Shigekuro Shipping Co SA,Panama,Alang,India,2023-04-01 00:00:00,,
9020704,ENIX,LPG Tanker,3204,2529,1992,Comoros,Japan,Daiichi Tanker Co Ltd,Japan,Daiichi Tanker Co Ltd,Daiichi Marine/Daiichi Tanker,Japan,Alang,India,2023-06-01 00:00:00,,
9193719,MSC LANA II,Container Ship (Fully Cellular),23984,10611,1999,Liberia,,Komenaka Kaiun,Japan,MSC Mediterranean Shipping Co,Komenaka Kaiun,Japan,Alang,India,2023-08-01 00:00:00,,
8909408,KONPIRA No. 2,Passenger/Ro-Ro Ship (Vehicles),3633,3489,1989,Mongolia,Japan,Kato Kisen,Japan,Kato Kisen,Kato Kisen,Japan,Chittagong,Bangladesh,2023-01-01 00:00:00,,
9172492,ROSE,Molten Sulphur Tanker,2999,1959,1998,St Kitts & Nevis,Liberia,Nagai Kaiun Kaisha Ltd,Japan,Nagai Kaiun Kaisha Ltd,Mil Marine Inc,Liberia,Chittagong,Bangladesh,2023-01-01 00:00:00,,
9166833,KAMO,General Cargo Ship,8145,4426,1998,Panama,,NYK Line,Japan,NYK Bulk & Projects Carriers,Shiba Shipping,Panama,Chittagong,Bangladesh,2023-03-01 00:00:00,,
8920012,ROWAN,General Cargo Ship,2942,2755,1991,St Kitts & Nevis,Japan,Japan Govt,Japan,Japan Govt Fisheries Agency,Japan Govt Fisheries Agency,Japan,Chittagong,Bangladesh,2023-04-01 00:00:00,,
8914984,S MARU 3,Cement Carrier,697,851,1990,Nauru,Japan,Nichiyo Kaiun YK,Japan,Nichiyo Kaiun YK,Nichiyo Kaiun YK,Japan,Chittagong,Bangladesh,2023-04-01 00:00:00,,
9123934,SIAM OCEAN,Wood Chips Carrier,30153,7996,1995,Panama,,Mitsui OSK Lines Ltd,Japan,Mitsui OSK Lines Ltd,Ocean Woodland Shipping Co Ltd,Panama,Chittagong,Bangladesh,2023-05-01 00:00:00,,
9018402,KOKURYU MARU,Palletised Cargo Ship,5195,3950,1992,Mongolia,Japan,JFE Holdings Inc,Japan,JFE Logistics Corp,JFE Logistics/Asuka/Matsuhama,Japan,Chittagong,Bangladesh,2023-11-01 00:00:00,,
8602816,SIGHTER,Vehicles Carrier,38062,11238,1987,St Kitts & Nevis,Panama,Globex Corp,Japan,Yokohama Marine & Merchant,Yokohama Marine & Merchant,Japan,Chittagong,Bangladesh,2023-11-01 00:00:00,,
5197901,ROYAL WING,Passenger Ship,2877,,1960,Belize,Japan,Royal Wing,Japan,Royal Wing,Royal Wing,Japan,Mokpo,Korea (South),2023-07-01 00:00:00,,
9209910,OKRA 1,Bulk Carrier,85386,21018,1999,Liberia,Korea (South),Korea Line Corp,Korea (South),Korea Line Corp,Korea Line Corp,Korea (South),Alang,India,2022-12-01 00:00:00,,
9141338,RICHARDS BAY 1,Bulk Carrier,75752,18109,1997,Liberia,Korea (South),Hahn & Co,Korea (South),H-Line Shipping Co Ltd,H-Line Shipping Co Ltd,Korea (South),Alang,India,2023-01-01 00:00:00,,
8709107,YOUNG,Fishing Vessel,626,556,1988,St Kitts & Nevis,Korea (South),Moon Young Trading Co Ltd,Korea (South),Moon Young Trading Co Ltd,Moon Young Trading Co Ltd,Korea (South),Alang,India,2023-07-01 00:00:00,,
9160891,SINOKOR TIANJIN,Container Ship (Fully Cellular),9038,4672,1998,Korea (South),,Sinokor Merchant Marine Co Ltd,Korea (South),Sinokor Merchant Marine Co Ltd,Sinokor Merchant Marine Co Ltd,Korea (South),Alang,India,2023-08-01 00:00:00,,
8319029,SEIN STAR,Refrigerated Cargo Ship,3498,2197,1984,Korea (South),,Sein Shipping Co Ltd,Korea (South),Sein Shipping Co Ltd,Sein Shipping Co Ltd,Korea (South),Alang,India,2023-08-01 00:00:00,,
9179440,SINOKOR AKITA,Container Ship (Fully Cellular),9038,4672,1998,Korea (South),,Sinokor Merchant Marine Co Ltd,Korea (South),Sinokor Merchant Marine Co Ltd,Sinokor Merchant Marine Co Ltd,Korea (South),Alang,India,2023-08-01 00:00:00,,
9179452,SINOKOR VLADIVOSTOK,Container Ship (Fully Cellular),9038,4691,1998,Korea (South),,Sinokor Merchant Marine Co Ltd,Korea (South),Sinokor Merchant Marine Co Ltd,Sinokor Merchant Marine Co Ltd,Korea (South),Alang,India,2023-09-01 00:00:00,,
9084035,FORTUNE TRADER,Container Ship (Fully Cellular),16708,7192,1994,Korea (South),,Sinokor Merchant Marine Co Ltd,Korea (South),Korea Marine Transport Co Ltd,Sinokor Merchant Marine Co Ltd,Korea (South),Alang,India,2023-10-01 00:00:00,,
9079688,YANG 07,Aggregates Carrier,2496,1767,1993,Gabon,Korea (South),Dae Yang Shipping Co Ltd,Korea (South),Dae Yang Shipping Co Ltd,Dae Yang Shipping Co Ltd,Korea (South),Chittagong,Bangladesh,2023-02-01 00:00:00,,
9138264,XIUMEI SHANGHAI,Container Ship (Fully Cellular),15906,7393,1997,Korea (South),,Sinokor Merchant Marine Co Ltd,Korea (South),Sinokor Merchant Marine Co Ltd,Sinokor Merchant Marine Co Ltd,Korea (South),Chittagong,Bangladesh,2023-02-01 00:00:00,,
8110203,ADRIATIC ENERGY,LNG Tanker,102390,32304,1983,Marshall Islands,,Sinokor Merchant Marine Co Ltd,Korea (South),Adriatic Energy 1 SA,Adriatic Energy 1 SA,Marshall Islands,Chittagong,Bangladesh,2023-03-01 00:00:00,,
8702941,GRACE ENERGY,LNG Tanker,107146,30426,1989,Panama,,Sinokor Maritime Co Ltd,Korea (South),Sinokor Maritime Co Ltd,Grace Energy 1 SA,Panama,Chittagong,Bangladesh,2023-04-01 00:00:00,,
9164586,H POWER,Bulk Carrier,76068,18147,1998,Comoros,Korea (South),Hahn & Co,Korea (South),H-Line Shipping Co Ltd,H-Line Shipping Co Ltd,Korea (South),Chittagong,Bangladesh,2023-06-01 00:00:00,,
9152349,DAEBOKGASHO,LPG Tanker,999,1112,1996,Korea (South),,Dae Bok Shipping Co Ltd,Korea (South),Dae Bok Shipping Co Ltd,Dae Bok Shipping Co Ltd,Korea (South),Chittagong,Bangladesh,2023-06-01 00:00:00,,
8708878,LUCKY 3,Aggregates Carrier,1375,1177,1987,Gabon,Korea (South),Samjin Shipping Co Ltd,Korea (South),Samjin Shipping Co Ltd,Samjin Shipping Co Ltd,Korea (South),Chittagong,Bangladesh,2023-08-01 00:00:00,,
8920127,BUSAN GAS,LPG Tanker,1350,998,1989,Korea (South),,Youngsan Marine Co Ltd,Korea (South),KS Shipping Co Ltd-KRS,Youngsan Shipping Co Ltd,Korea (South),Chittagong,Bangladesh,2023-09-01 00:00:00,,
7118870,SOUMAYA-J,General Cargo Ship,2397,1518,1971,Togo,,Hamza Shipping Co,Lebanon,Hamza Shipping Co,Hamza Shipping Co,Lebanon,Aliaga,Turkey,2023-09-01 00:00:00,,
7522203,MOHAMMED S,General Cargo Ship,3307,,1976,Tanzania   ,,Global Management & Trading,Lebanon,MEDNAV CHART SAL,Manessa Maritime SA,Honduras,Aliaga,Turkey,2023-12-01 00:00:00,,
9059054,CATADEAL 1,Passenger/Ro-Ro Ship (Vehicles),3265,,1994,Unknown,,Catadeal Shipping Co Ltd,Liberia,Safe Sea Services Sarl,Catadeal Shipping Co Ltd,Liberia,Montevideo,Uruguay,2023-03-01 00:00:00,,
7236191,SLOUG,"FSO, Oil",126147,39010,1973,Libya,,Libya Govt,Libya,Mellitah Oil & Gas BV,National Oil Corp,Libya,Aliaga,Turkey,2023-02-01 00:00:00,,
9121687,ENAM,Naval/Naval Auxiliary,8957,4751,1997,St Kitts & Nevis,Malaysia,Malaysia Govt,Malaysia,Malaysia Govt Royal Navy,Malaysia Govt Royal Navy,Malaysia,Alang,India,2023-05-01 00:00:00,,
8922292,GAS DOLLART,LPG Tanker,4200,2491,1990,Malaysia,,Uni-Fleet Sdn Bhd,Malaysia,Uni-Fleet Sdn Bhd,Uni-Fleet Sdn Bhd,Malaysia,Alang,India,2023-12-01 00:00:00,,
9126869,WAU 7,Container Ship (Fully Cellular),10743,5730,1997,Comoros,Malaysia,MTT Shipping Sdn Bhd,Malaysia,MTT Shipping Sdn Bhd,MTT Shipping Tawau Sdn Bhd,Malaysia,Alang,India,2023-12-01 00:00:00,,
8601848,NAUTICA MUAR,"FSO, Oil",24248,12126,1992,Malaysia,,EA Technique M Bhd,Malaysia,EA Technique M Bhd,EA Technique M Bhd,Malaysia,Chittagong,Bangladesh,2023-09-01 00:00:00,,
9180736,OS TIGA,Offshore Support Vessel,4039,2934,1997,Malaysia,,Offshore Solutions L Bhd,Malaysia,Offshore Solutions L Bhd,Offshore Solutions L Bhd,Malaysia,Chittagong,Bangladesh,2023-10-01 00:00:00,,
8768347,SETIA,"Drilling Rig, semi Submersible",14018,10050,2005,Palau,Panama,Sapura Energy Berhad,Malaysia,Seadrill Management AS,SapuraKencana Drilling Setia,Bermuda,Alang,India,2023-01-01 00:00:00,,
8211045,VILA DHAURU,Refrigerated Cargo Ship,1954,1253,1983,Maldives,,Villa Shipping & Trading Co,Maldives,Villa Shipping & Trading Co,Villa Shipping & Trading Co,Maldives,Chittagong,Bangladesh,2023-08-01 00:00:00,,
7421863,ASTERDEA,Products Tanker,1794,1231,1976,Tanzania   ,,Millennial Energy Trading Ltd,Malta,Millennial Energy Trading Ltd,Milebrook United Ltd,British Virgin Islands,Aliaga,Turkey,2023-07-01 00:00:00,,
7407233,MURAT 131,General Cargo Ship,865,,1976,Comoros,,ALR Shipping & Foreign Trade,Marshall Islands,ALR Shipping & Foreign Trade,ALR Shipping & Foreign Trade,Marshall Islands,Aliaga,Turkey,2023-03-01 00:00:00,,
7528154,EOS,"Bulk Carrier, Self-discharging",3963,2222,1976,Togo,Sierra Leone,Cephalonia Shipping Ltd,Marshall Islands,Cephalonia Shipping Ltd,Cephalonia Shipping Ltd,Marshall Islands,Aliaga,Turkey,2023-07-01 00:00:00,,
8873776,SOFILAREX,General Cargo Ship,2457,1205,1970,Tanzania   ,,Rusalka Maritime Inc,Marshall Islands,Rusalka Maritime Inc,Rusalka Maritime Inc,Marshall Islands,Aliaga,Turkey,2023-12-01 00:00:00,,
9199828,VENTURA,Crude Oil Tanker,58156,16809,1999,St Kitts & Nevis,Cameroon,Gulf Ventures Maritime Inc,Marshall Islands,Gulf Ventures Maritime Inc,Gulf Ventures Maritime Inc,Marshall Islands,Gadani,Pakistan,2023-10-01 00:00:00,,
7610426,CHIME,Fish Factory Ship,5955,5071,1979,St Kitts & Nevis,Tanzania (Zanzibar),Ahmed MSS,Mauritania,Ahmed MSS,Ahmed MSS,Mauritania,Alang,India,2023-12-01 00:00:00,,
9034925,RIO BALSAS,Bulk Carrier,54268,14224,1992,Liberia,Mexico,Panamax de Mexico Naviera,Mexico,Panamax de Mexico Naviera,Panamax de Mexico Naviera,Mexico,Chittagong,Bangladesh,2023-02-01 00:00:00,,
9165516,CAPE OSPREY,Bulk Carrier,87522,21277,1999,Liberia,,Zodiac Group Monaco SAM,Monaco,Zodiac Maritime Ltd,Nevtal Marine Inc-LIB,Liberia,Alang,India,2023-01-01 00:00:00,,
8813635,NOVA FLORIDA,Refrigerated Cargo Ship,5476,3347,1989,Bahamas,,Seatrade Groningen BV,Netherlands,GreenSea NV,Nova Florida Shipping Co NV,Curacao,Alang,India,2023-08-01 00:00:00,,
8507391,LELYSTAD,Trailing Suction Hopper Dredger,12116,11397,1986,Netherlands,,Van Oord NV,Netherlands,Van Oord NV,Sleephopperzuigers II BV,Netherlands,Aliaga,Turkey,2023-09-01 00:00:00,,
9048677,JORIS SENIOR,Fishing Vessel,572,,1993,Netherlands,,Meulmeester L en L,Netherlands,Meulmeester L en L,Meulmeester L en L,Netherlands,Ghent,Belgium,2023-02-01 00:00:00,,
9101209,NOORDERHAAKS,Fishing Vessel,560,,1994,Netherlands,,Bakker PP,Netherlands,Bakker Den Helder BV,Bakker Den Helder BV,Netherlands,Ghent,Belgium,2023-05-01 00:00:00,,
9152662,ROSEMARIE,Fishing Vessel,503,,1999,Netherlands,,Rosemarie BV,Netherlands,Rosemarie BV,Rosemarie BV,Netherlands,Ghent,Belgium,2023-05-01 00:00:00,,
8707745,NIDA,Fishing Vessel,1943,1839,1987,Lithuania,,Atlantic High Sea Fishing Co,Netherlands,Atlantic High Sea Fishing Co,Atlantic High Sea Fishing Co,Lithuania,Ghent,Belgium,2023-06-01 00:00:00,,
8810774,DE VROUW JANNETJE,Fishing Vessel,573,,1988,Netherlands,,Meulmeester/Schaier,Netherlands,Meulmeester/Schaier,Meulmeester/Schaier,Netherlands,Vlissingen,Netherlands,2023-03-01 00:00:00,,
8201387,LIBERTY,Anchor Handling Tug Supply,1252,1337,1984,Nigeria,,Tethys Plantgeria Ltd,Niger,Tethys Plantgeria Ltd,Tethys Plantgeria Ltd,Nigeria,Unknown,Nigeria,2023-03-01 00:00:00,,
8804531,GREEN KARMOY,Refrigerated Cargo Ship,5084,2966,1989,Unknown,Bahamas,Green Reefers,Norway,GreenSea Chartering BVBA,Green Shipping AS,Norway,Alang,India,2023-04-01 00:00:00,,
8316704,KUMUL ARROW,General Cargo Ship (Open Hatch),27818,10998,1985,Bahamas,,Gearbulk Holding Ltd,Norway,Gearbulk Pool Ltd,Gearbulk Shipowning Ltd,Bermuda,Alang,India,2023-05-01 00:00:00,,
8922242,GREEN EXPLORER,Refrigerated Cargo Ship,3999,2397,1991,Bahamas,,Green Reefers,Norway,GreenSea Chartering BVBA,Green Shipping AS,Norway,Alang,India,2023-07-01 00:00:00,,
7361934,RIA,LNG Tanker,96011,29500,1977,St Kitts & Nevis,Marshall Islands,Golar LNG Ltd,Norway,Golar Management Ltd,Golar Gandria NV,Netherlands,Alang,India,2023-12-01 00:00:00,,
